CH6	lenoch	CH	analytical chemistry
CH61	lenoch	CH6	qualitative analysis
CH62	lenoch	CH6	quantitative analysis
CH7	lenoch	CH	inorganic chemistry
CH8	lenoch	CH	organic chemistry
CH81	lenoch	CH8	coal chemistry (us: for products from the coal-chemical industry, see: ICA13)
CH82	lenoch	CH8	biochemistry
CH83	lenoch	CH8	organometallic chemistry
CH9	lenoch	CH	geochemistry
CH91	lenoch	CH9	mineralogy
CH92	lenoch	CH9	crystallography (sn: structural aspects)
CHA	lenoch	CH	astrochemistry
CHB	lenoch	CH	synthetic chemistry
CHC	lenoch	CH	physical chemistry
CHC1	lenoch	CHC	colloid chemistry
CHC2	lenoch	CHC	doctrine of phases
CHC3	lenoch	CHC	electrochemistry
CHC4	lenoch	CHC	surface chemistry
CHC5	lenoch	CHC	boundary layer chemistry
CHC6	lenoch	CHC	chemical thermodynamics
CHC7	lenoch	CHC	acid/base theory
CHC8	lenoch	CHC	catalysis & inhibition
CHC9	lenoch	CHC	diffusion & osmosis
CHD	lenoch	CH	chemical technology (rf: process engineering, see: TEE)
CHD1	lenoch	CHD	physical aspects of chemical engineering
CHD2	lenoch	CHD	inorganic chemical engineering
CHD3	lenoch	CHD	organic chemical engineering
CHD4	lenoch	CHD	chiral technology
CHE	lenoch	CH	laboratory engineering
CHF	lenoch	CH	clinical chemistry
CHG	lenoch	CH	pharmacy (sn: chemical aspects & composition; us: for pharmaceutical products, see: IC; for use, see: MED)
CHH	lenoch	CH	photochemistry
CHJ	lenoch	CH	legal aspects
CHW	lenoch	CH	man & society
CHY	lenoch	CH	training & education
CHZ	lenoch	CH	professions & careers
CO	lenoch	-	Commerce - Movement of Goods(sn: microeconomics 1; nt: further breakdown of subject field ECC)
CO1	lenoch	CO	general aspects of the subject field
CO2	lenoch	CO	organisations in the subject field
CO21	lenoch	CO2	chamber of commerce
CO3	lenoch	CO	publications in the subject field
CO31	lenoch	CO3	documentation systems and information systems in the subject field
CO4	lenoch	CO	commercial theory
CO5	lenoch	CO	market - marketing (sn: application of marketing; us: for marketing theory, see: EC)
CO6	lenoch	CO	trading & trading practices
CO61	lenoch	CO6	trade practices
CO62	lenoch	CO6	business practices - business abuses
CO63	lenoch	CO6	competition
CO64	lenoch	CO6	lines of business (nt: e.g.: textiles, hardware, food, etc.)
CO65	lenoch	CO6	subcontracting
CO7	lenoch	CO	trade
CO71	lenoch	CO7	commercial transactions
CO72	lenoch	CO7	trade - buying & selling
CO73	lenoch	CO7	shops
CO74	lenoch	CO7	electronic market
CO8	lenoch	CO	foreign trade
CO9	lenoch	CO	buying & selling
COA	lenoch	CO	accountancy & commercial arithmetics (sn: applied accountancy; us: for accouncy theory, see: ECB1)
COB	lenoch	CO	publicity
COC	lenoch	CO	trade information
COD	lenoch	CO	trade fairs & exhibitions
COE	lenoch	CO	commodity economics
COF	lenoch	CO	trade data processing & exchange; TDX
COG	lenoch	CO	business logistics (rf: management, see: ECG; business administration, etc. see: EC8)
COH	lenoch	CO	European projects in external trade communication
COJ	lenoch	CO	legal aspects
COK	lenoch	CO	consumers
COV	lenoch	CO	business data processing
COY	lenoch	CO	training & education
COZ	lenoch	CO	professions & careers
DE	lenoch	-	Defence
DE1	lenoch	DE	general aspects of the subject field
DE2	lenoch	DE	organisations in the subject field
DE3	lenoch	DE	publications in the subject field
DE31	lenoch	DE3	documentation systems and information systems in the subject field
DE4	lenoch	DE	warfare
DE5	lenoch	DE	military life & heraldry
DE6	lenoch	DE	military service
DE7	lenoch	DE	defence policy - pre-military training - non-proliferation
DE71	lenoch	DE7	Conference on Security and Co-operation in Europe
DE72	lenoch	DE7	Organization on Security and Co-operation in Europe
DE8	lenoch	DE	organisation of the forces - units
DE9	lenoch	DE	army administration
DE91	lenoch	DE9	service pay
DE92	lenoch	DE9	military law (sn: application; us: for theoretical aspetcs see: JU)
DE93	lenoch	DE9	military police
DE94	lenoch	DE9	army chaplaincy
DE95	lenoch	DE9	army logistics
DEA	lenoch	DE	infantry
DEB	lenoch	DE	artillery
DEC	lenoch	DE	pioneers
DED	lenoch	DE	signalling corps
DEE	lenoch	DE	espionage - counter-espionage
DEF	lenoch	DE	technical services
DEG	lenoch	DE	cavalry - tank corps
DEH	lenoch	DE	navy
DEI	lenoch	DE	air force
DEJ	lenoch	DE	legal aspects
DEK	lenoch	DE	missiles & space units
DEL	lenoch	DE	special units
DEM	lenoch	DE	army medical service
DEN	lenoch	DE	arms & equipment (sn: types and use)
DEO	lenoch	DE	military works
DEP	lenoch	DE	consequences of war
DEQ	lenoch	DE	military geography
DER	lenoch	DE	civil protection
DES	lenoch	DE	military supplies
DEW	lenoch	DE	man & society
DEY	lenoch	DE	training & education
DEZ	lenoch	DE	professions & careers
DI	lenoch	-	Documentation & Information - Dissemination of Information
DI1	lenoch	DI	general aspects of the subject field
DI2	lenoch	DI	organisations in the subject field
DI21	lenoch	DI2	Research Library Group; RLG
DI3	lenoch	DI	publications in the subject field
DI31	lenoch	DI3	documentation systems and information systems in the subject field
DI4	lenoch	DI	fundamental elements in D & I
DI5	lenoch	DI	acquisition - identification - analysis - indexing (us: can be applied to all types of, documentation centres, multimedia, libraries, etc.)
DI51	lenoch	DI5	acquisition
DI52	lenoch	DI5	identification
DI53	lenoch	DI5	analysis
DI54	lenoch	DI5	indexing
DI55	lenoch	DI5	index - index entries
DI56	lenoch	DI5	indexes - typology & characteristics of indexes
DI57	lenoch	DI5	taxonomies
DI6	lenoch	DI	document description
DI7	lenoch	DI	documentary languages - knowledge representation
DI71	lenoch	DI7	relations
DI72	lenoch	DI7	ordering; arrangement (rf: classification systems & theory of classification, see: DI9)
DI73	lenoch	DI7	documentary languages; DL
DI8	lenoch	DI	Thesaurus
DI81	lenoch	DI8	thesaurus elements
DI82	lenoch	DI8	parts of thesaurus
DI83	lenoch	DI8	coverage of thesaurus
DI84	lenoch	DI8	relational structure of thesaurus
DI85	lenoch	DI8	principles of arrangement of a thesaurus
DI86	lenoch	DI8	presentation of thesaurus
DI9	lenoch	DI	classification
DI91	lenoch	DI9	theory of classification - classification systems
DI92	lenoch	DI9	classification systems - functional aspects - classes
DI93	lenoch	DI9	characteristics of classification systems
DI94	lenoch	DI9	notation systems & notation
DI95	lenoch	DI9	parts of classification systems (nt: types of representation of the classification system)
DI96	lenoch	DI9	field of application of a classification systems
DIA	lenoch	DI	storage & retrieval - dissemination of information (sn: technical aspects)
DIA1	lenoch	DIA	information systems
DIA2	lenoch	DIA	information - information services - abstracting services
DIA3	lenoch	DIA	retrieval - search
DIA4	lenoch	DIA	documentation - documentation centres
DIA5	lenoch	DIA	information and documentation centres
DIA6	lenoch	DIA	information mall
DIB	lenoch	DI	libraries & librarianship
DIB1	lenoch	DIB	bibliography
DIB2	lenoch	DIB	library services; bibliographic services
DIB3	lenoch	DIB	library administration
DIB4	lenoch	DIB	conservation - restoration
DIB5	lenoch	DIB	library equipment
DIB6	lenoch	DIB	types of libraries
DIC	lenoch	DI	archivistics - archives
DIC1	lenoch	DIC	archive administration; archive management
DIC2	lenoch	DIC	archive arrangement
DIC3	lenoch	DIC	types of archives
DIC4	lenoch	DIC	archival documents
DIC5	lenoch	DIC	archive repository; archival depository - shelving
DIC6	lenoch	DIC	preservation
DIC7	lenoch	DIC	records safety
DIC8	lenoch	DIC	archive museum
DID	lenoch	DI	museums & museology
DID1	lenoch	DID	collection building & collection management
DID2	lenoch	DID	display techniques - types of museums - types of exhibits - visitor routing
DID3	lenoch	DID	museum administration
DID4	lenoch	DID	conservation & restoration techniques - safety measures
DID5	lenoch	DID	museums by theme
DID6	lenoch	DID	theoretical museology
DIE	lenoch	DI	on-line retrieval systems - information networks
DIE1	lenoch	DIE	on-line retrieval systems
DIE2	lenoch	DIE	information networks (sn: application and object of systems)
DIE3	lenoch	DIE	Internet
DIE4	lenoch	DIE	hypermedia
DIF	lenoch	DI	performance evaluation of documentation and information systems
DIF1	lenoch	DIF	cost-benefit analysis of information and documentation systems
DIF2	lenoch	DIF	performance of information and documentation systems
DIG	lenoch	DI	global information systems (us: for global information infrastructure: see: OOV)
DIH	lenoch	DI	information supports
DIJ	lenoch	DI	legal aspects
DIK	lenoch	DI	information market
DIV	lenoch	DI	automation projects in documentation and information
DIW	lenoch	DI	man & society
DIY	lenoch	DI	training & education
DIZ	lenoch	DI	professions & careers
DO	lenoch	-	Home Economics - Personal Care - Hotel & Catering - Clothing
DO1	lenoch	DO	general aspects of the subject field
DO2	lenoch	DO	organisations in the subject field
DO3	lenoch	DO	publications in the subject field
DO31	lenoch	DO3	documentation systems and information systems in the subject field
DO4	lenoch	DO	the home
DO5	lenoch	DO	hotel industry & catering - cuisine
DO51	lenoch	DO5	horeca & catering
DO52	lenoch	DO5	haute cuisine
DO53	lenoch	DO5	industrial kitchens - hotel equipment
DO6	lenoch	DO	services to the home
DO7	lenoch	DO	food & drink - kitchen utensils & tableware
DO71	lenoch	DO7	food & drink
DO72	lenoch	DO7	kitchen utensils & tableware
DO8	lenoch	DO	the dwelling
DO9	lenoch	DO	interior decoration; fitting out the home
DOA	lenoch	DO	fixed installations & equipment
DOB	lenoch	DO	clothing & adornment - haute couture
DOB1	lenoch	DOB	clothing & adornment
DOB2	lenoch	DOB	haute couture
DOC	lenoch	DO	hygiene - body care - toilet articles
DOC1	lenoch	DOC	personal care
DOC2	lenoch	DOC	manicure - pedicure - face lifting
DOC3	lenoch	DOC	articles for personal care
DOD	lenoch	DO	industrial cleaning
DOE	lenoch	DO	refuse collection & disposal
DOF	lenoch	DO	infrastructure (sn: energy, telecom, water, sewage)
DOY	lenoch	DO	training & education
DOZ	lenoch	DO	professions & careers
EC	lenoch	-	Economics(sn: macroeconomics;nt: generic field; rf: Commerce and Movement of Goods, see: CO; Financial Affairs - Taxation - Customs, see: FI)
EC1	lenoch	EC	general aspects of the subject field
EC2	lenoch	EC	organisations in the subject field
EC3	lenoch	EC	publications in the subject field
EC31	lenoch	EC3	documentation systems and information systems in the subject field
EC4	lenoch	EC	economic principles & theories
EC41	lenoch	EC4	basic concepts of economics
EC42	lenoch	EC4	market research
EC43	lenoch	EC4	market organisation
EC5	lenoch	EC	national economy
EC6	lenoch	EC	productive activity - products
EC61	lenoch	EC6	productive activity
EC62	lenoch	EC6	product development
EC63	lenoch	EC6	products
EC64	lenoch	EC6	up-stream products
EC65	lenoch	EC6	by-products
EC66	lenoch	EC6	primary products
EC67	lenoch	EC6	trade mark; brand; trade name (sn: economic and commercial aspects; us: for legal aspects, see: JUG)
EC7	lenoch	EC	undertakings - establishing, liquidation & take-over - types & structure
EC71	lenoch	EC7	establishment - liquidation - takeover
EC72	lenoch	EC7	companies
EC73	lenoch	EC7	entrepreneur (nt: entrepreneurs on the Internet)
EC8	lenoch	EC	business administration - production - financing - personnel management (rf: business logistics, see: COG)
EC81	lenoch	EC8	business administration
EC82	lenoch	EC8	financing
EC83	lenoch	EC8	product development
EC84	lenoch	EC8	production
EC85	lenoch	EC8	maintenance
EC86	lenoch	EC8	personnel management
EC87	lenoch	EC8	Integrated Resource Planning; IRP
EC88	lenoch	EC8	subcontracting
EC89	lenoch	EC8	company representation
EC9	lenoch	EC	client systems & consumers - distribution logistics - quality (sn: theoretical aspects; us: for practical applications, see: CO5)
EC91	lenoch	EC9	client systems & consumers (sn: theoretical aspects; for practical application, see: CO5)
EC92	lenoch	EC9	distribution of goods & services
ECA	lenoch	EC	economic policy - local development - job creation
ECB	lenoch	EC	prices & costs - accountancy & debiting - cost-benefit analysis
ECB1	lenoch	ECB	prices & costs
ECB2	lenoch	ECB	accountancy & debiting (sn: accountancy theory; us: for applied accountancy, see: COA)
ECB3	lenoch	ECB	cost-benefit analysis
ECC	lenoch	EC	Commerce & Movement of Goods (sn: microeconomics 1; us: for detailed breakdown, see: CO)
ECD	lenoch	EC	econometry
ECE	lenoch	EC	international economy
ECE1	lenoch	ECE	european economic cooperation (sn: economic aspects; rf: EU-aspects, see: CEPB)
ECE2	lenoch	ECE	international economy
ECF	lenoch	EC	Financial Affairs - Taxation - Customs (sn: micro-economics 2; us: for detailed breakdown, see FI)
ECG	lenoch	EC	management & organisation - production management - efficiency & productivity - corporate culture
ECH	lenoch	EC	economic geography
ECJ	lenoch	EC	legal aspects
ECK	lenoch	EC	economics & government
ECK1	lenoch	ECK	deregulation (nt: reduction or elimination of government involvement in establishing market entry and exit, pricing, service, etc.)
ECK2	lenoch	ECK	nationalisation & denationalisation
ECM	lenoch	EC	monetary policy
ECQ	lenoch	EC	quality management
ECW	lenoch	EC	man & society
ECY	lenoch	EC	training & education
ECZ	lenoch	EC	professions & careers
ED	lenoch	-	Education - Training
ED1	lenoch	ED	general aspects of the subject field
ED11	lenoch	ED1	educational policy
ED12	lenoch	ED1	school inspection
ED2	lenoch	ED	organisations in the subject field
ED21	lenoch	ED2	private educational institutions
ED22	lenoch	ED2	public educational institutions
ED3	lenoch	ED	publications in the subject field
ED31	lenoch	ED3	documentation systems and information systems in the subject field
ED4	lenoch	ED	methods of instruction - pedagogy
ED41	lenoch	ED4	teaching techniques
ED42	lenoch	ED4	teaching aids & learning aids
ED43	lenoch	ED4	conventional pedagogical systems
ED44	lenoch	ED4	courses and programmes of instruction
ED45	lenoch	ED4	examinations - certificates
ED46	lenoch	ED4	disciplines & subjects
ED47	lenoch	ED4	scholarly publications (sn: publications produced as spinoff from education)
ED48	lenoch	ED4	special pedagogical systems
ED49	lenoch	ED4	pedagogy of labour
ED4A	lenoch	ED4	learning - pedagogic interaction
ED5	lenoch	ED	primary education
ED6	lenoch	ED	secondary education
ED7	lenoch	ED	higher education
ED8	lenoch	ED	student life
ED9	lenoch	ED	special education schemes
ED91	lenoch	ED9	study tours
ED92	lenoch	ED9	out-of-school education
ED93	lenoch	ED9	private tuition
EDA	lenoch	ED	European educational institutions (sn: curricular aspects)
EDB	lenoch	ED	vocational training - career education
EDB1	lenoch	EDB	training centres
EDB2	lenoch	EDB	vocational training & re-training
EDB3	lenoch	EDB	career education
EDC	lenoch	ED	continuing education
EDC1	lenoch	EDC	andragology (nt: science and theory of adult education)
EDC2	lenoch	EDC	adult education
EDC3	lenoch	EDC	adult basic education
EDC4	lenoch	EDC	parent education
EDC5	lenoch	EDC	education for the elderly
EDC6	lenoch	EDC	community education
EDC7	lenoch	EDC	adult education organisations
EDC8	lenoch	EDC	programmes - counselling - strategy
EDC9	lenoch	EDC	managerial aspects of adult education
EDD	lenoch	ED	managerial aspects of education
EDD1	lenoch	EDD	school fees & scholarships
EDD2	lenoch	EDD	organisational aspects
EDE	lenoch	ED	special schools & special education schemes
EDE1	lenoch	EDE	Open University - open school
EDE2	lenoch	EDE	special schools
EDF	lenoch	ED	professions & skills
EDF1	lenoch	EDF	general aspects of profession and skills
EDF2	lenoch	EDF	vocational guidance
EDF3	lenoch	EDF	skills and craftmanship
EDF4	lenoch	EDF	application
EDJ	lenoch	ED	legal aspects
EDV	lenoch	ED	computer assisted instruction
EDW	lenoch	ED	man & society - impact of education
EDY	lenoch	ED	training & education (sn: subjects in relation to training and education only)
EDZ	lenoch	ED	professions & careers
EL	lenoch	-	Electrical Engineering
EL1	lenoch	EL	general aspects of the subject field
EL11	lenoch	EL1	organisational aspects & scientific organisation
EL12	lenoch	EL1	units & symbols
EL13	lenoch	EL1	technological aspects
EL13C	lenoch	EL13	conductors (sn: matter)
EL13D	lenoch	EL13	dielectrics & insulators (sn: matter)
EL13M	lenoch	EL13	electric materiels
EL13O	lenoch	EL13	optical materials
EL13P	lenoch	EL13	properties of matter
EL13S	lenoch	EL13	semi-conducting materials
EL2	lenoch	EL	organisations in the subject field
EL3	lenoch	EL	publications in the subject field
EL31	lenoch	EL3	documentation systems and information systems in the subject field
EL4	lenoch	EL	electricity & magnetism (us: practical applications only; for pure science see: PHB)
EL5	lenoch	EL	networks - basic circuits - basic systems
EL51	lenoch	EL5	networks
EL52	lenoch	EL5	basic circuits
EL52A	lenoch	EL52	amplifiers
EL52G	lenoch	EL52	generators
EL52L	lenoch	EL52	logical circuits
EL52M	lenoch	EL52	modulators
EL52P	lenoch	EL52	power supplies
EL52R	lenoch	EL52	rectifiers
EL53	lenoch	EL5	basic systems
EL6	lenoch	EL	components
EL61	lenoch	EL6	passive components
EL61C	lenoch	EL61	capacitors
EL61L	lenoch	EL61	coils
EL61R	lenoch	EL61	resistors
EL61T	lenoch	EL61	transformers (sn: power transformers and signal transformers)
EL62	lenoch	EL6	active componants
EL62I	lenoch	EL62	integrated circuits
EL62O	lenoch	EL62	opto-electric components
EL62S	lenoch	EL62	semiconductors
EL63	lenoch	EL6	electron tubes
EL64	lenoch	EL6	permanent magnets and magnet systems
EL65	lenoch	EL6	switches & relays
EL66	lenoch	EL6	mounting devices - wiring and connectors
EL67	lenoch	EL6	insulating materials
EL7	lenoch	EL	measuring equipment - control equipment
EL71	lenoch	EL7	analog measurement instruments
EL72	lenoch	EL7	digital measurement instruments
EL73	lenoch	EL7	analog signal generators
EL74	lenoch	EL7	digital signal generators
EL75	lenoch	EL7	control systems
EL76	lenoch	EL7	sensors & actuators
EL8	lenoch	EL	electroacoustics (sn: audio systems; (rf: music theory: AR7; perception: ME5; sound & acoustics: PH8; acoustics in building: BA6)
EL81	lenoch	EL8	sound recording
EL82	lenoch	EL8	sound reproduction
EL9	lenoch	EL	video systems & television (rf: optics: PH9; perception: ME5; electro-optics: PHB)
EL91	lenoch	EL9	video recording & televising
EL92	lenoch	EL9	video reproduction
ELA	lenoch	EL	telecommunications technology (sn: transmitters and receivers; rf: telecommunications - signalling - postal services, see: OO)
ELA1	lenoch	ELA	modulation & demodulation
ELA2	lenoch	ELA	audio transmitters & transmission systems - receivers & tuners
ELA3	lenoch	ELA	video transmitters & transmission systems - video receivers & tuners
ELA4	lenoch	ELA	telephone & telegraph technique
ELB	lenoch	EL	transmission (sn: transmission of analog and digital signals) - commutation
ELB1	lenoch	ELB	transmission - general (us: for theoretical aspects, see: electricity, PHB and magnetism, PHC)
ELB1A	lenoch	ELB1	analog commutation
ELB1D	lenoch	ELB1	digital commutaition
ELB1P	lenoch	ELB1	parameters of commutation & properties of commutation
ELB1S	lenoch	ELB1	signals (sn: commutation)
ELB2	lenoch	ELB	microwave transmission (sn: engineering aspects)
ELB3	lenoch	ELB	light wave transmission (sn: engineering aspects; nt: strictly speaking not related to electricity, but commonly used in connection with electrical transmission systems)
ELB4	lenoch	ELB	transmission media (sn: infrastructure aspects)
ELB4A	lenoch	ELB4	analog transmission medium
ELB4C	lenoch	ELB4	copper cable (sn: transmission medium)
ELB4D	lenoch	ELB4	digital transmission medium
ELB4F	lenoch	ELB4	optical fibre cable (sn: transmission medium)
ELB4P	lenoch	ELB4	parameters of transmission media & properties of transmission media
ELB4T	lenoch	ELB4	transmission media
ELB5	lenoch	ELB	aerials
ELB6	lenoch	ELB	telecommunication satellites
ELC	lenoch	EL	electrical energy - generation & distribution
ELC1	lenoch	ELC	generators
ELC2	lenoch	ELC	transport - transformation - switching stations - protective relays
ELD	lenoch	EL	electric motors
ELD1	lenoch	ELD	electric traction
ELD2	lenoch	ELD	electrical driving of machines & parts (sn: fixed machines)
ELE	lenoch	EL	electric lighting
ELE1	lenoch	ELE	lighting of premises
ELE2	lenoch	ELE	street lighting
ELE3	lenoch	ELE	light sources & light fixtures
ELE4	lenoch	ELE	advertisement illumination
ELE5	lenoch	ELE	stage lighting
ELF	lenoch	EL	electro-heating
ELF1	lenoch	ELF	induction heating
ELF2	lenoch	ELF	resistance heating
ELF3	lenoch	ELF	arc furnaces (rf: electrometallurgy, see: SID)
ELG	lenoch	EL	electrochemical power sources (rf: electrochemistry see: CHC)
ELG1	lenoch	ELG	dry cells
ELG2	lenoch	ELG	wet cells - storage batteries
ELG3	lenoch	ELG	fuel cells; FC
ELH	lenoch	EL	applications
ELH1	lenoch	ELH	general aspects
ELH2	lenoch	ELH	avionics
ELH3	lenoch	ELH	applications in vehicle transport
ELH4	lenoch	ELH	applications in rail transport
ELH5	lenoch	ELH	maritime applications
ELH6	lenoch	ELH	industriel applications
ELH7	lenoch	ELH	military applications
ELH8	lenoch	ELH	astronomical & spatial applications
ELW	lenoch	EL	man & society
ELY	lenoch	EL	training & education
ELZ	lenoch	EL	professions & careers
EN	lenoch	-	Environment - Environmental Protection
EN1	lenoch	EN	general aspects of the subject field
EN2	lenoch	EN	organisations in the subject field
EN21	lenoch	EN2	environmental protection authorities
EN3	lenoch	EN	publications in the subject field
EN31	lenoch	EN3	documentation systems and information systems in the subject field
EN4	lenoch	EN	environmental protection policy
EN5	lenoch	EN	environment affected
EN51	lenoch	EN5	polluted biosphere
EN52	lenoch	EN5	polluted soil
EN53	lenoch	EN5	polluted atmosphere
EN54	lenoch	EN5	polluted space
EN6	lenoch	EN	environmental impact & environmental reactions
EN61	lenoch	EN6	biotic environment (sn: impact and reactions on the biosphere)
EN62	lenoch	EN6	abiotic environment (sn: impact and reactions)
EN7	lenoch	EN	solid waste & liquid waste
EN71	lenoch	EN7	solid & liquid waste
EN72	lenoch	EN7	disposal of liquid waste & disposal of solid waste
EN73	lenoch	EN7	recycling of liquid waste & recycling of solid waste
EN8	lenoch	EN	water pollution - waste water
EN81	lenoch	EN8	 waste water
EN82	lenoch	EN8	waste water & polluted water - remedies & disposal
EN9	lenoch	EN	air pollution & toxic gases
EN91	lenoch	EN9	air pollution & toxic gases
EN92	lenoch	EN9	polluted air - remedies - protective measures
ENA	lenoch	EN	soil pollution & polluted land
ENA1	lenoch	ENA	soil pollution
ENA2	lenoch	ENA	polluted land - remedies - disposal
ENB	lenoch	EN	environmental management & environmental statistics - exposure measurement
ENB1	lenoch	ENB	measurement of environmental pollution & measurement of environmental nuisances
ENB2	lenoch	ENB	environmental management & environmental statistics
ENC	lenoch	EN	physical nuisances
ENC1	lenoch	ENC	types of physical nuisances
ENC2	lenoch	ENC	protective measures against physical nuisances
ENC3	lenoch	ENC	noise & vibration
ENC4	lenoch	ENC	temperature & humidity
ENC5	lenoch	ENC	ambient light
ENC6	lenoch	ENC	radiation
ENC7	lenoch	ENC	obnoxious odours
END	lenoch	EN	dangerous substances (sn: the use of dangerous substances and their impact on environment)
END1	lenoch	END	xenobiotic substances
ENE	lenoch	EN	hazardous raw materials (sn: impact on the environment)
ENF	lenoch	EN	pollution control technology
ENG	lenoch	EN	chorology (sn: the study of the reciprocal relations between man and environment)
ENH	lenoch	EN	natural heritage
ENJ	lenoch	EN	legal aspects
ENW	lenoch	EN	man & society
ENY	lenoch	EN	training & education
ENZ	lenoch	EN	professions & careers
ER	lenoch	-	Earth Resources - Energy
ER1	lenoch	ER	general aspects of the subject field
ER11	lenoch	ER1	organisational aspects & scientific organisation
ER12	lenoch	ER1	energy principles
ER13	lenoch	ER1	availability-concept
ER2	lenoch	ER	organisations in the subject field
ER3	lenoch	ER	publications in the subject field
ER31	lenoch	ER3	documentation systems and information systems in the subject field
ER4	lenoch	ER	energy sources
ER41	lenoch	ER4	conventional sources of energy (nt: primary sources of energy; us: for nuclear energy, see: AT; for extraction, tapping and mining techniques, see: MI)
ER42	lenoch	ER4	alternative sources of energy (nt: primary sources of energy)
ER43	lenoch	ER4	nuclear energy
ER5	lenoch	ER	electricity (sn: secondary energy)
ER51	lenoch	ER5	electricity - production
ER52	lenoch	ER5	electricity - transport & transformation
ER53	lenoch	ER5	electricity - distribution
ER54	lenoch	ER5	electricity - managerial aspects of distribution
ER55	lenoch	ER5	electricity companies
ER6	lenoch	ER	energy policy - energy market
ER61	lenoch	ER6	managerial aspects
ER62	lenoch	ER6	energy market & raw materials market
ER63	lenoch	ER6	energy saving
ER64	lenoch	ER6	energy crisis mechanism
ER65	lenoch	ER6	energy resources management
ER66	lenoch	ER6	energy research policy
ER67	lenoch	ER6	liberalisation of the energy market
ER7	lenoch	ER	fossil raw materials
ER71	lenoch	ER7	coal (sn: energy source; us: for winning and preparation, see: MI)
ER72	lenoch	ER7	crude oil (sn: energy source; us: for drilling, see: MIF; us: for oil products (plastics, etc.), see: IC7)
ER73	lenoch	ER7	Liquefied Petroleum Gas; LPG (sn: energy source; us: for production and liquefaction, see: IC)
ER74	lenoch	ER7	natural gas (sn: energy source; us: for tapping of natural gas, see: MIG; for products from natural gas, see: IC7)
ER8	lenoch	ER	useful soils & stone - minerals (us: for winning, see: MIK)
ER9	lenoch	ER	precious stones & semiprecious stones (us: for extraction, see: MIL)
ERA	lenoch	ER	ores (us: for extraction, see: MI)
ERB	lenoch	ER	water (us: for tapping, see: MIH)
ERB1	lenoch	ERB	drinking water (us: for collecting and tapping, see: MIH)
ERB2	lenoch	ERB	mineral water (us: for tapping, see: MIH)
ERB3	lenoch	ERB	water for industry
ERC	lenoch	ER	living space
ERJ	lenoch	ER	legal aspects
ERY	lenoch	ER	training & education
ERZ	lenoch	ER	professions & careers
FI	lenoch	-	Financial Affairs - Taxation & Customs(sn: microeconomics 2; nt: further breakdown of ECF)
FI1	lenoch	FI	general aspects of the subject field
FI2	lenoch	FI	organisations in the subject field
FI3	lenoch	FI	publications in the subject field
FI31	lenoch	FI3	documentation systems and information systems in the subject field
FI4	lenoch	FI	theories of finance and taxation
FI5	lenoch	FI	public finances
FI51	lenoch	FI5	international finance
FI6	lenoch	FI	taxation
FI7	lenoch	FI	customs
FI8	lenoch	FI	money & currency
FI9	lenoch	FI	stock exchange & capital market
FIA	lenoch	FI	financial transactions - payment systems - cash
FIA1	lenoch	FIA	financial structure; financial situation
FIA2	lenoch	FIA	accounts - credit - funds
FIA3	lenoch	FIA	payment systems & payment
FIA4	lenoch	FIA	international payments
FIA5	lenoch	FIA	invoicing
FIB	lenoch	FI	property funds - management, investment & interest
FIC	lenoch	FI	banking systems & trust companies
FID	lenoch	FI	savings institutions - savings schemes
FID1	lenoch	FID	savings institutions
FID2	lenoch	FID	saving schemes
FIE	lenoch	FI	loan institutions & loans
FIF	lenoch	FI	lotteries & betting
FIG	lenoch	FI	communications networks & services
FIH	lenoch	FI	electronic money
FIJ	lenoch	FI	legal aspects
FIP	lenoch	FI	post office banks
FIP1	lenoch	FIP	giro system
FIP2	lenoch	FIP	postal savings bank
FIY	lenoch	FI	training & education
FIZ	lenoch	FI	professions & careers
GE	lenoch	-	Generic Concepts - Civilisation - Science & Culture - Heritage
GE1	lenoch	GE	general aspects of the subject field
GE11	lenoch	GE1	organisational aspects & scientific organisation
GE12	lenoch	GE1	generic subjects
GE2	lenoch	GE	organisations in the subject field
GE3	lenoch	GE	publications in the subject field
GE31	lenoch	GE3	documentation systems and information systems in the subject field
GE4	lenoch	GE	science - knowledge & skill
GE41	lenoch	GE4	general aspects of science
GE42	lenoch	GE4	knowledge & skills
GE43	lenoch	GE4	theory of science
GE44	lenoch	GE4	methodology & research methods - analysis
GE45	lenoch	GE4	value analysis
GE46	lenoch	GE4	education & debate
GE5	lenoch	GE	museum (sn: the museum as a display of civilisation and life; us: for museology (museum science), see: DID)
GE6	lenoch	GE	exhibitions & fairs (sn: exhibitions and fairs as displays of human knowledge and skills; us: for commercial aspects, see: CO; for artistic aspects, see: AR)
GE7	lenoch	GE	communication & exchange of knowledge
GE8	lenoch	GE	culture & civilisation
GE9	lenoch	GE	general knowledge - creativity & vision
GEA	lenoch	GE	scientific policy
GEB	lenoch	GE	futurology
GEC	lenoch	GE	trends
GED	lenoch	GE	science - research & development
GED1	lenoch	GED	science parks
GEJ	lenoch	GE	legal aspects
GEW	lenoch	GE	man & society
GEY	lenoch	GE	training & education
GEZ	lenoch	GE	professions & careers
GO	lenoch	-	Earth Sciences - Geography - Universe(sn: astronomy - geology - physical geography - social geography)
GO1	lenoch	GO	general aspects of the subject field
GO11	lenoch	GO1	geological nomenclature
GO2	lenoch	GO	organisations in the subject field
GO21	lenoch	GO2	observatories
